token	count	idf score
dasar	533	5.00413973036
demi	533	4.87116586509
menpora	533	5.94246283381
tbk	533	5.54984280063
penerbangan	532	6.15430147698
tata	532	5.03091906148
55	531	4.9975218516
melibatkan	530	4.929807533
agustus	528	5.18781073917
bekasi	528	5.70831538941
medali	528	6.46523057292
satuan	528	5.10012633683
obat	527	6.83827398353
modal	526	5.36386985796
;	525	6.13238670055
ham	525	5.42916131821
tambah	525	4.85911823733
selamat	524	5.46980330271
aparat	523	5.17655428383
malaysia	523	5.57425446667
sutiyoso	523	6.74664350807
viva	522	4.9942242615
membahas	521	5.03769229007
syarat	521	5.43809444298
2010	520	5.21059060783
kapasitas	519	5.31368410079
filipina	518	6.11079983835
hampir	518	4.88636827174
tunai	518	5.85612198487
bilang	517	5.04109086653
khususnya	517	4.88636827174
stok	516	5.87419355779
pelanggaran	515	5.33855876943
dibandingkan	514	5.07204379486
hitam	514	5.21442246942
pembahasan	514	5.23762986058
djan	513	6.78032663432
lakukan	513	4.93612130693
sering	513	5.06857160296
area	510	5.49754829319
bulog	510	6.48360910223
terbaik	510	5.11437529257
miranda	509	7.74664350807
darah	507	5.89249437453
biasanya	506	4.97784843254
indeks	506	6.28519554383
keras	506	5.09305428816
mengeluarkan	506	4.97459545475
oknum	506	5.56933897626
perekonomian	506	5.24937506825
muba	505	7.05476580343
tjahjo	505	6.44708322621
jaringan	504	5.32192809489
tarif	504	5.94246283381
turnamen	504	6.0755243636
iv	503	5.23762986058
berlaku	502	5.04449746798
hubungan	501	5.15798652379
kalimantan	500	5.33438309346
staf	500	5.44708322621
apbd	499	5.47899247416
pemilik	499	5.24544936504
republika	499	5.00746008865
arus	498	5.66048686432
meraih	498	5.42916131821
waisak	498	6.83827398353
ancaman	497	5.07204379486
gabungan	497	5.09305428816
kabar	497	5.25725866733
narkotika	497	5.9942242615
pencucian	497	5.8802680722
tppi	497	6.91103032597
potensi	496	5.14695950164
bunga	495	6.04109086653
06	494	5.0582048874
belanja	494	5.28923105707
memutuskan	494	5.02081847151
meskipun	494	4.94564408105
pelatih	494	5.68686227974
wali	494	5.42471541318
45	493	4.96488029991
iskan	493	6.38530702862
menangkap	493	5.16538497611
ungkapnya	492	4.94564408105
audit	491	6.0755243636
al	490	5.53060658177
melanjutkan	490	4.96165639904
sedikit	490	4.94883235868
arah	489	5.29327789013
betul	489	5.58413597819
huruf	489	5.80900938903
kader	489	5.61926420159
kira	489	5.2612166809
bakar	488	5.38963295403
irjen	487	5.69754895854
online	487	5.73558831956
bocah	486	5.61926420159
bung	486	6.21442246942
tokoh	486	5.63972830415
2011	485	5.24544936504
ali	485	5.58413597819
ihsg	485	6.92352127015
malah	485	5.04449746798
dokumen	484	5.68686227974
kasih	483	5.14695950164
fokus	482	5.16538497611
gerindra	482	5.46067229096
kalangan	481	5.19915571277
perbankan	481	5.7917313976
siti	481	6.45612836581
sikap	480	5.22597950084
semuanya	479	4.95523012988
mahasiswa	478	5.9942242615
melaksanakan	478	5.12876638487
internal	477	5.27315629421
koordinator	477	5.10723322333
ma	476	6.30957970246
permohonan	476	5.63458500088
komnas	475	6.7137288856
syariah	475	7.30957970246
brigjen	474	5.9942242615
dijual	474	5.32192809489
januari	474	5.28117128727
jual	474	5.33855876943
penyelidikan	474	5.19158249306
batik	473	7.24544936504
eksekutif	473	5.21826453571
koordinasi	473	5.14330247803
pengamanan	473	5.70831538941
tandasnya	473	4.929807533
panitia	472	5.30140577101
pemilu	472	5.81481501071
tanda	472	5.33438309346
vii	472	5.92352127015
makassar	471	5.79746776715
papua	471	5.73558831956
lukman	470	6.32606782525
pan	470	5.62435307827
penetapan	470	5.4158644956
idul	469	5.53539164434
murah	469	5.49754829319
penyanyi	469	5.70831538941
kamar	468	5.59908631965
stasiun	468	5.81481501071
muncul	467	5.03430170087
dibangun	466	5.27315629421
penuh	466	5.08251079391
isu	465	5.45159870733
telkom	465	7.27715822477
membeli	463	5.31368410079
ganda	462	6.48360910223
deputi	461	5.48360910223
mengingatkan	461	5.13238670055
membayar	460	5.35962038496
pantura	458	6.83827398353
said	458	5.32192809489
wapres	458	5.66048686432
kepresidenan	457	5.33855876943
rini	457	6.38530702862
usia	456	5.58413597819
bin	455	6.39397188975
persiapan	455	5.28519554383
bendungan	454	8.12515513132
dibuka	454	5.23373594448
sejauh	454	5.07204379486
taman	454	5.78032663432
membutuhkan	453	5.16909847891
p	453	5.47899247416
parpol	453	6.22985250999
pungkas	453	4.97459545475
megawati	452	6.11079983835
menarik	452	5.10012633683
subsidi	451	6.70292213064
time	451	6.19158249306
inflasi	450	6.73558831956
mati	450	5.75778406567
pemimpin	450	5.68686227974
pengurus	450	5.38963295403
center	449	5.91103032597
banyuasin	448	6.49288691582
bumi	448	5.67097923814
sb	448	7.24544936504
tercatat	448	5.27315629421
iii	447	5.42471541318
konferensi	447	5.19915571277
peluang	447	5.40268910685
bersih	446	5.56933897626
kamera	446	6.31780020926
kuhp	446	5.32606782525
sipil	446	5.37669389832
mengamankan	443	5.31368410079
lengkap	442	5.2973361067
diambil	440	5.13238670055
final	440	5.74110532453
muhammad	440	5.13238670055
persib	440	7.0275443347
berusia	439	5.17655428383
rumahnya	439	5.32192809489
manajemen	438	5.69219572405
musi	438	6.46523057292
and	437	5.33855876943
artinya	437	5.07901334968
buddha	437	7.30957970246
diikuti	437	5.18029668551
myanmar	437	5.98110876171
ruu	437	7.04109086653
ditahan	436	5.47439057221
peringatan	436	5.5450096469
persidangan	436	5.7137288856
beroperasi	435	5.46523057292
300	434	5.26916543401
kapolri	434	5.6294599687
sepakbola	434	6.11795962992
sulit	434	5.19158249306
kaki	433	5.33021946852
pantai	433	5.94883235868
transjakarta	433	6.65007024837
2009	432	5.30548694783
organisasi	432	5.37240653992
skk	431	6.33438309346
70	430	5.37240653992
l	430	5.15062581884
mahkamah	430	5.42916131821
pn	430	6.22985250999
riau	430	5.98110876171
penyadapan	429	6.87419355779
diatur	428	5.31780020926
margriet	428	6.63972830415
kerjasama	427	5.68686227974
menambah	426	5.28519554383
perjalanan	426	5.38530702862
diskusi	425	5.20676889688
munas	425	6.22211686121
anaknya	424	5.65526915505
harta	424	6.41145931648
dilaporkan	423	5.24937506825
ekspor	423	6.24544936504
islah	423	6.69219572405
namanya	423	5.20676889688
peran	423	5.39397188975
diajukan	422	5.34694655492
ratusan	422	5.35115880621
berkas	421	5.95523012988
menang	421	5.5940856386
positif	421	5.38530702862
rasa	421	5.20676889688
kenapa	420	5.28923105707
persatuan	420	5.2651855831
penurunan	419	5.88636827174
juara	418	6.03430170087
konsumen	418	5.55955795547
lanjutnya	418	5.12876638487
lokal	418	5.65007024837
mendaftar	418	6.11079983835
menyelesaikan	418	5.42471541318
permasalahan	418	5.52583733762
dwi	417	6.04791213239
gatot	417	6.02081847151
kelurahan	417	5.56444017685
makan	417	5.69754895854
pariwisata	417	5.8802680722
dijadikan	416	5.20676889688
makanya	416	5.25331148281
thailand	416	5.68686227974
fitri	415	5.58413597819
layak	415	5.54984280063
pekerja	415	5.86212072549
senior	415	5.42916131821
mk	414	6.41145931648
enggan	413	5.15798652379
kemampuan	413	5.2651855831
perbaikan	413	5.58413597819
diubah	412	5.40268910685
muhammadiyah	412	6.66048686432
musik	412	5.98110876171
penahanan	412	6.25331148281
pesan	412	5.38099403575
pulang	412	5.38530702862
dahulu	411	5.26916543401
suatu	411	5.24544936504
besok	409	5.46067229096
jepang	409	5.74664350807
latihan	409	6.13965470102
menyebabkan	409	5.29327789013
news	409	5.16168100735
cabang	408	5.85612198487
tito	408	6.70292213064
undangan	408	5.58413597819
kombes	407	5.35115880621
berusaha	406	5.30548694783
diberi	406	5.24937506825
kerap	406	5.27315629421
mempunyai	406	5.2973361067
reformasi	406	5.49288691582
terminal	406	6.2612166809
berarti	405	5.22597950084
kekerasan	405	5.82649681576
pancasila	405	6.78032663432
abraham	404	6.5401926306
dibuat	404	5.28117128727
perhatian	404	5.25331148281
sekjen	404	5.5116234784
bergerak	403	5.5116234784
dikatakan	402	5.22597950084
memasuki	402	5.35115880621
menghadiri	402	5.28519554383
mengingat	402	5.20676889688
pa	402	6.96165639904
operasional	401	5.50691647573
politisi	401	5.38963295403
terbatas	401	5.44708322621
sudirman	400	6.16168100735
x	400	5.96811142118
!	399	5.82064408951
denda	399	5.67097923814
jajaran	399	5.33855876943
konflik	399	6.00082699632
lah	399	5.33021946852
prasetyo	399	6.28519554383
60	398	5.42916131821
persipura	398	7.57918676222
tertentu	398	5.28923105707
balik	396	5.39397188975
jenazah	396	6.21442246942
keberadaan	396	5.5546922003
komitmen	396	5.55955795547
open	396	5.98110876171
perkembangan	396	5.44708322621
sulawesi	396	5.57425446667
berencana	395	5.21826453571
dilihat	395	5.27715822477
pendaftaran	395	5.96811142118
janji	394	6.33438309346
tua	394	5.66572351268
ahli	393	5.74664350807
prabowo	393	6.25331148281
terbakar	393	6.21442246942
ajang	392	5.49288691582
band	392	6.13238670055
lapindo	392	7.74664350807
telepon	392	5.83827398353
&	391	5.68154847985
nelayan	391	6.63972830415
perseroan	391	6.41145931648
pos	391	5.46980330271
temuan	391	6.02081847151
fungsi	390	5.61926420159
pemuda	390	5.48360910223
persero	390	5.41145931648
ra	390	6.92352127015
tutup	390	5.46523057292
dr	389	6.40268910685
gagal	389	5.52108380765
suryadharma	389	6.89864660151
djarot	388	6.75778406567
juncto	388	5.81481501071
piala	388	6.42028316687
praktik	388	6.0275443347
sebut	388	5.36813188481
setempat	388	5.48360910223
sopir	388	6.30140577101
pakai	387	5.49288691582
akbp	386	5.54984280063
berkaitan	386	5.30140577101
dirut	386	5.7690113211
bandar	385	6.13238670055
bintang	385	5.45159870733
lolos	385	5.74110532453
didampingi	384	5.21826453571
hiburan	384	6.21442246942
kunjungan	384	5.71916277165
menentukan	384	5.40706754736
priok	384	6.10367540391
rekening	384	6.5401926306
fadli	383	6.86212072549
pertimbangan	383	5.51634588865
tegasnya	383	5.25331148281
luas	382	5.4158644956
sah	382	5.7690113211
tanya	382	5.45612836581
memperkuat	381	5.5022247804
mengurangi	381	5.46523057292
penanganan	381	5.65526915505
akrab	380	5.2612166809
jatim	380	6.27715822477
kecelakaan	380	6.21442246942
nusa	380	5.5546922003
taufik	380	6.42028316687
iya	379	5.34274656639
kelautan	378	6.13238670055
menengah	378	5.5546922003
kilometer	377	5.79746776715
serikat	377	5.42916131821
suci	377	5.5546922003
tiap	377	5.67625418018
berisi	376	5.50691647573
diamankan	376	5.66572351268
september	375	5.78032663432
panas	374	6.08251079391
pln	374	6.86212072549
karo	373	6.80322703643
penyebab	373	5.50691647573
aburizal	372	6.08953122159
tahanan	372	5.7690113211
yasonna	372	6.57918676222
dibanding	371	5.5116234784
dirjen	371	5.69219572405
menangani	371	5.55955795547
mundur	371	6.19915571277
waseso	371	6.26916543401
humas	370	5.39397188975
kemenpora	370	6.43809444298
main	370	5.7300923318
maret	370	5.51634588865
nasdem	370	6.11795962992
rs	370	5.7633867719
mandiri	369	5.80900938903
menjual	369	5.60410439442
rute	369	6.00746008865
menyediakan	368	5.46523057292
non	368	5.65526915505
tambahnya	368	5.30957970246
mengusulkan	367	5.70831538941
paripurna	367	5.98765160757
pembiayaan	367	6.47439057221
puluhan	367	5.54984280063
tampak	367	5.53060658177
menyambut	366	5.45612836581
polsek	366	5.80322703643
tubuh	366	5.71916277165
urusan	366	5.59908631965
beda	365	5.8802680722
diperlukan	365	5.46067229096
global	365	5.7137288856
lawan	365	6.02081847151
tanggung	365	5.82064408951
dibutuhkan	364	5.42028316687
instansi	364	5.8802680722
sehat	364	5.68154847985
2001	363	5.58413597819
agenda	363	5.57918676222
berapa	363	5.42916131821
dampak	363	5.57425446667
thr	363	7.39397188975
jembatan	362	6.29327789013
mesin	362	5.89249437453
jangka	361	5.66572351268
militer	361	5.80900938903
spbu	361	7.06857160296
operator	360	5.94246283381
prioritas	360	5.91103032597
rekomendasi	360	6.05476580343
aja	359	5.66572351268
dikenal	359	5.44258183397
menjawab	359	5.46067229096
warna	359	5.61926420159
arief	358	6.6294599687
dimana	357	5.42471541318
ilegal	357	6.20676889688
dinyatakan	356	5.5401926306
ditutup	356	5.7137288856
permainan	356	5.82064408951
dikeluarkan	355	5.59908631965
reshuffle	355	6.59908631965
bekas	354	5.64489000927
jumpa	353	5.4158644956
personel	353	5.90482517644
tangga	353	5.63458500088
dimiliki	352	5.46523057292
gugatan	352	6.26916543401
habis	351	5.66048686432
organda	351	6.92352127015
dikonfirmasi	350	5.41145931648
masukan	350	5.83237338209
memimpin	350	5.56444017685
sukses	350	5.6294599687
waryono	350	7.55955795547
jadwal	349	5.58910223108
pengalaman	349	5.61926420159
pieter	349	7.16909847891
aktivitas	348	5.63972830415
politikus	348	5.48360910223
sambil	348	5.50691647573
dipimpin	347	5.41145931648
ganti	347	6.42916131821
mahakam	347	7.66048686432
sapi	347	6.88636827174
situasi	347	5.67625418018
bapak	346	5.89864660151
bencana	346	6.21442246942
kendati	346	5.40706754736
mekanisme	346	5.74110532453
parlemen	346	5.75220303341
pertanian	345	5.94246283381
rekaman	345	6.5116234784
saling	345	5.73558831956
tiongkok	345	5.98765160757
angkat	344	5.83237338209
arist	344	7.09658597913
badrodin	344	6.46523057292
hasto	344	6.92352127015
mengenakan	344	5.75220303341
ruangan	344	6.03430170087
versi	344	5.85014808382
alam	343	5.82064408951
awalnya	343	5.4336209664
dini	343	5.72461720174
halaman	343	5.57918676222
setya	343	6.35115880621
09	342	5.66572351268
jelang	342	5.5940856386
kursi	342	6.0275443347
keadaan	341	5.5940856386
setuju	341	5.74664350807
xperia	341	9.01412381893
aparatur	340	5.91103032597
ditanya	340	5.53060658177
pasokan	340	6.06857160296
sda	340	7.22985250999
kehidupan	339	5.7137288856
perintah	339	5.70831538941
tandas	339	5.40268910685
berakhir	338	5.5546922003
butuh	337	5.58413597819
gunawan	337	6.26916543401
lrt	337	7.5401926306
mengatur	337	5.58413597819
ruben	337	7.96165639904
nusantara	336	6.01412381893
ormas	336	6.70292213064
pabrik	336	6.61926420159
pemda	336	5.94883235868
bnn	335	6.82649681576
pameran	335	6.66048686432
sarana	335	5.70292213064
birokrasi	334	5.77465788424
darat	334	5.92352127015
situs	334	5.85612198487
|	334	6.30140577101
demokrasi	333	5.7137288856
melemah	333	6.6294599687
rendah	333	5.63458500088
ntt	332	7.12515513132
rugi	332	6.5116234784
sela	332	6.12515513132
2004	331	5.82649681576
dapil	331	6.45612836581
pengawas	331	5.83237338209
engeline	330	6.88636827174
imbuhnya	330	5.44708322621
kejahatan	330	5.88636827174
menanggapi	330	5.48824055097
pengendara	330	6.22985250999
rizki	330	7.22985250999
investor	329	6.08953122159
kampung	329	5.83827398353
keempat	329	5.65007024837
kiri	329	5.69754895854
pensiun	329	6.7137288856
tri	329	6.11079983835
wawan	329	7.09658597913
ancol	328	6.58910223108
bima	328	6.87419355779
demokrat	328	5.95523012988
juru	328	5.69754895854
memanfaatkan	328	5.5450096469
pertanyaan	328	5.8802680722
taufiq	328	7.68154847985
berikut	327	5.50691647573
bertanggung	327	5.74110532453
duduk	327	5.70292213064
khofifah	327	6.86212072549
lantas	327	5.67097923814
mencoba	327	5.62435307827
dikenakan	326	5.66572351268
gaji	326	6.49288691582
menimbulkan	326	5.60410439442
segala	326	5.5940856386
super	326	5.91103032597
32	325	5.54984280063
buruk	325	6.03430170087
gratifikasi	325	7.15430147698
pendukung	325	5.7137288856
harapan	324	5.57918676222
musim	324	6.0275443347
si	324	5.75220303341
ad	323	6.46523057292
banding	323	6.43809444298
catatan	323	5.80900938903
faktor	323	5.71916277165
itulah	323	5.52108380765
jo	323	6.0275443347
la	323	6.87419355779
belitung	322	6.00746008865
dakwaan	322	6.5022247804
kewajiban	322	5.73558831956
kondensat	322	7.08251079391
sembilan	322	5.7137288856
penduduk	321	6.03430170087
sosok	321	5.86212072549
suku	321	6.31780020926
tunggu	321	5.62435307827
400	320	5.71916277165
menutup	320	5.66572351268
olah	320	5.8802680722
irman	319	7.09658597913
profesional	319	6.03430170087
besaran	318	5.96811142118
budaya	318	6.17655428383
gratis	318	6.19915571277
intelijen	318	6.20676889688
kesepakatan	318	6.02081847151
rt	318	5.96811142118
dimas	317	6.6294599687
induk	317	6.19158249306
tamu	317	6.17655428383
diberitakan	316	5.50691647573
roda	316	6.30957970246
sih	316	5.71916277165
terbaru	316	5.7917313976
mendengar	315	5.62435307827
r	315	6.29327789013
rohingya	315	7.68154847985
dihadiri	314	5.60913998432
laki	314	6.68154847985
maritim	314	6.81481501071
mengungkap	314	5.7690113211
nah	314	5.61926420159
pembelian	314	6.16909847891
pemudik	314	6.87419355779
hadiah	313	6.06165218902
republik	313	5.63972830415
ant	312	5.5022247804
disapa	312	5.49288691582
jayapura	312	6.94883235868
lin	312	7.21442246942
mengembangkan	312	5.7300923318
serius	312	5.6294599687
gudang	311	6.44708322621
perangkat	311	6.2612166809
solusi	311	5.78032663432
film	310	6.61926420159
libur	310	7.24544936504
senang	310	5.69754895854
hijau	309	6.06857160296
menguat	309	6.66048686432
seusai	309	5.56933897626
fakta	308	5.94246283381
hasan	308	6.14695950164
peluru	308	7.91103032597
seseorang	308	5.80322703643
konsumsi	307	6.28519554383
mudahan	307	5.67097923814
group	306	6.04791213239
kanan	306	5.89249437453
kartika	306	7.63972830415
sony	306	7.96165639904
dipakai	305	5.7300923318
kelima	305	6.03430170087
mengalahkan	305	5.91726227968
perbuatan	305	5.7917313976
37	304	5.73558831956
ayam	304	6.30957970246
banten	304	6.10367540391
duit	304	6.44708322621
menduga	304	5.66572351268
bca	303	5.89864660151
kantornya	303	5.58413597819
pelni	303	7.44708322621
pencegahan	303	6.03430170087
prostitusi	303	6.42916131821
standar	302	6.01412381893
vietnam	301	6.23762986058
kapolres	300	5.98765160757
kejagung	300	6.89864660151
koalisi	300	6.37669389832
membentuk	300	5.71916277165
menghormati	300	6.16909847891
novanto	300	6.37669389832
plt	300	5.78032663432
komjen	299	5.80900938903
mendatangi	299	5.70292213064
papar	299	5.6294599687
pas	299	5.7633867719
didukung	298	5.82649681576
evaluasi	298	6.04791213239
paket	298	6.38530702862
sehari	298	5.68686227974
victor	298	7.18404882038
jatuh	297	5.86212072549
pakaian	297	6.08251079391
bersangkutan	296	5.7917313976
jaminan	296	6.29327789013
mengajak	296	5.7860177464
pelanggan	296	6.60913998432
perbedaan	296	5.88636827174
sengaja	296	5.75778406567
uji	296	6.06165218902
bakrie	295	6.02081847151
dipastikan	295	5.69754895854
kok	295	5.70292213064
allah	294	5.93612130693
dilengkapi	294	6.00082699632
menyetujui	294	5.98110876171
remisi	294	8.01412381893
semoga	294	5.7860177464
batam	293	6.85014808382
kelahiran	293	5.96165639904
nahrawi	293	6.21442246942
80	292	5.67625418018
abdul	292	6.37669389832
asosiasi	292	6.09658597913
berbahaya	292	6.38530702862
gatranews	292	5.66048686432
hilang	292	5.94883235868
kapan	292	5.71916277165
lantai	292	6.19915571277
tulis	292	5.97459545475
waduk	292	7.91103032597
+	291	6.92352127015
bri	291	6.55955795547
layar	291	6.19158249306
oktober	291	6.02081847151
penghargaan	291	6.5401926306
singkat	291	5.63972830415
andi	290	6.33438309346
berpuasa	290	6.82649681576
dijerat	290	5.69219572405
pantauan	290	5.68154847985
soekarno	290	6.35962038496
fitur	289	6.97459545475
husni	289	7.19915571277
kekayaan	289	6.5022247804
semifinal	289	6.47439057221
senjata	289	6.35115880621
jiwa	288	5.85612198487
khawatir	288	5.77465788424
mempersiapkan	288	5.7137288856
penerimaan	288	6.09658597913
pinjaman	288	6.67097923814
tes	288	6.60913998432
